character_skills_tables	5
image_path	key	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
wh2_main_lord_passive_enchanting_beauty.png	wh2_main_skill_def_enchanting_beauty	 	Enchanting Beauty	0	false	false	false	0.0	0
character_damage.png	wh2_main_skill_def_generic_eternal_hatred	The strength of this warrior's attack never wavers for an instance, such is the opprobrium felt for their hated High Elf cousins.	Eternal Hatred	5	false	false	false	0.0	0
character_magic.png	wh2_main_skill_def_generic_hekartis_blessing	It is easy to favour Hekarti - who pays close attention to Elven desires - over Atharti, but only the foolish allow that to happen.	Hekarti's Blessing	3	false	false	false	0.0	0
character_magic.png	wh2_main_skill_def_generic_hekartis_blessing_morathi	It is easy to favour Hekarti - who pays close attention to Elven desires - over Atharti, but only the foolish allow that to happen.	Hekarti's Blessing	5	false	false	false	0.0	0
character_attack.png	wh2_main_skill_def_generic_sadistic	There is great pleasure to be derived from the humiliation and suffering of others; this one has felt and revelled in it.	Sadistic	3	false	false	false	0.0	0
character_ward_save.png	wh2_main_skill_def_generic_ward_of_hekarti	Magic's dark mistress has a care for her dutiful acolytes.	Ward of Hekarti	7	false	false	false	0.0	0
character_ward_save.png	wh2_main_skill_def_generic_ward_of_khaine	The Bloody-handed God watches over his disciples.	Ward of Khaine	7	false	false	false	0.0	0
wh2_main_lord_passive_kindle_the_fury.png	wh2_main_skill_def_kindle_the_fury	 	Kindle the Fury	0	false	false	false	0.0	0
wh_main_lord_abilities_hold_the_line.png	wh2_main_skill_def_malekith_absolute_power	 	Absolute Power	9	false	false	false	0.0	0
wh2_main_lord_abilities_gaze_of_malice.png	wh2_main_skill_def_malekith_gaze_of_malice	 	Gaze of Malice	0	false	false	false	0.0	0
mount_cold_one.png	wh2_main_skill_def_malekith_mount_cold_one	Dark, feral beasts indigenous to Naggaroth, tempted from their damp, warm caves to bear the Druchii to battle.	Cold One	6	false	false	false	0.0	0
mount_cold_one_chariot.png	wh2_main_skill_def_malekith_mount_cold_one_chariot	Magnificent chariots, gifted to those who have impressed with their devotion, bravery and prowess in battle.	Cold One Chariot	9	false	false	false	0.0	0
mount_black_dragon.png	wh2_main_skill_def_malekith_mount_seraphon	This terrifying Black Dragon is the Witch King's favoured mount upon which to ride into battle.	Seraphon	17	false	false	false	0.0	0
item_arcane_item.png	wh2_main_skill_def_malekith_quest_1	 	Circlet of Iron	5	false	false	false	0.0	0
item_weapon.png	wh2_main_skill_def_malekith_quest_2	Forged by the Witch King himself, this blade is a symbol of Druchii determination to destroy the Asur and all their works.	Destroyer	9	false	false	false	0.0	0
item_enchanted_item.png	wh2_main_skill_def_malekith_quest_3	This arcane escutcheon absorbs magic ranged against it, before unleashing the energy back at the foe.	Supreme Spellshield	13	false	false	false	0.0	0
character_public_order.png	wh2_main_skill_def_malekith_tyrant_0	Oppression. Cruelty. Incontrovertible power.	Tyrant	11	false	false	false	0.0	0
character_slaves.png	wh2_main_skill_def_malekith_tyrant_1	Unsurprisingly, dread, either of the lash or summary execution, is something of an incentive for many.	Motivation Through Fear	0	false	false	false	0.0	0
wh2_def_pitiful_rebel_scum.png	wh2_main_skill_def_malekith_tyrant_2	In society, one must learn to conform... or suffer the direst of consequences.	Seditious or Sanguine	0	false	false	false	0.0	0
wh2_def_redouble_your_efforts.png	wh2_main_skill_def_malekith_tyrant_3	By carrot or stick, those whose lot it is to serve can always be made to work harder; usually by stick...	Efforts Redoubled	0	false	false	false	0.0	0
wh2_def_warleader.png	wh2_main_skill_def_malekith_warleader_1	The war is endless, it will never cease. Stay ready.	Warleader	11	false	false	false	0.0	0
wh2_def_comb_the_city.png	wh2_main_skill_def_malekith_warleader_2	Every last ounce of wealth is there for the taking, should you know where to look. In that regard, this one knows exactly what he is doing.	Scoured & Stripped	0	false	false	false	0.0	0
wh2_def_evil_always_triumphs.png	wh2_main_skill_def_malekith_warleader_3	They say for evil to triumph, all that's required is that the good do nothing… or, preferably, are stone dead from the outset.	Triumph of Evil	0	false	false	false	0.0	0
wh2_def_find_them_catch_them.png	wh2_main_skill_def_malekith_warleader_4	When literally nothing is beyond your reach, there can be no sanctuary and no escape.	Reach Equals Grasp	0	false	false	false	0.0	0
character_ward_save.png	wh2_main_skill_def_morathi_1001_blessings	The Hag Sorceress' allegiance to the Ruinous influence of the Chaos Gods grants her a degree of protection against magical attack.	A Thousand & One Dark Blessings	0	false	false	false	0.0	0
character_magic.png	wh2_main_skill_def_morathi_first_sorceress	All the hate, envy, and malice uttered in prayer each day, returned a thousand-fold.	The First Sorceress	0	false	false	false	0.0	0
character_charge.png	wh2_main_skill_def_morathi_impaling_attack	Every fibre of their being is charged and ready for action - wherever, whenever.	Impaling Attack	0	false	false	false	0.0	0
mount_dark_steed.png	wh2_main_skill_def_morathi_mount_sulephet	The only Dark Pegasus to bear a name is Morathi's personal mount, who carries the Hag Sorceress into the fray.	Sulephet	11	false	false	false	0.0	0
item_weapon.png	wh2_main_skill_def_morathi_quest_1	 	Heartrender & the Darksword	5	false	false	false	0.0	0
wh2_def_evil_insidious.png	wh2_main_skill_def_morathi_unique_0	Slowly, gradually, subtly harming all those that block her path.	Insidious	11	false	false	false	0.0	0
wh2_def_endless_scheming.png	wh2_main_skill_def_morathi_unique_1_1	A plan so complex, so labyrinthine, can change even as it comes to fruition.	Endless Scheming	0	false	false	false	0.0	0
character_chaos_corruption.png	wh2_main_skill_def_morathi_unique_1_2	The grimmer the offering, the more likely it is to attract exactly the right kind of attention.	Grotesque Sacrifices	0	false	false	false	0.0	0
wh2_def_shroud_of_despair.png	wh2_main_skill_def_morathi_unique_1_3	Light is driven from the battlefield; numbing darkness rushes to fill the void.	Shroud of Despair	0	false	false	false	0.0	0
character_slaves.png	wh2_main_skill_def_morathi_unique_2	More than determined, she ensures her nefarious goal is always kept firmly in sight.	Tenacious	11	false	false	false	0.0	0
wh2_def_rituals_of_blood.png	wh2_main_skill_def_morathi_unique_3_1	Blood, preferably from a still-living 'donor', can enhance and intensify the effects of ceremonial magic.	Rituals of Blood	0	false	false	false	0.0	0
wh2_absolute_devotion.png	wh2_main_skill_def_morathi_unique_3_2	Always ready to fan the flames of hatred in the Witch King's heart; when he has been betrayed, none have fought so hard to restore his rule.	Absolute Devotion	0	false	false	false	0.0	0
wh2_def_favourite_assets.png	wh2_main_skill_def_morathi_unique_3_3	The most skilled amongst her possessions are held aloft, that they may burn all the more brightly.	Favourite Assets	0	false	false	false	0.0	0
wh_main_character_abilities_red_fury.png	wh2_main_skill_def_morathi_unique_4	Evil takes flight; blotting out the moon on blackened wings, calling us to the dance…	Blessed by Evil	0	false	false	false	0.0	0
wh2_def_martial_name_of_power.png	wh2_main_skill_def_names_of_power_1	This one has adopted a warrior name to strike fear into enemy hearts, a moniker backed up by their deeds in battle.	Martial Name of Power	9	false	false	false	0.0	0
wh2_def_revered_name_of_power.png	wh2_main_skill_def_names_of_power_2	This one's chosen name is muttered in hushed tones, reflecting as it does their vile proclivities.	Revered Name of Power	9	false	false	false	0.0	0
wh2_def_aristocratic_name_of_power.png	wh2_main_skill_def_names_of_power_3	Some family names are best forgotten; others are worthy of resurrection, as they engender fear and respect among the masses.	Aristocratic Name of Power	9	false	false	false	0.0	0
mount_cold_one.png	wh2_main_skill_def_sorceress_dark_mount_cold_one	Dark, feral beasts indigenous to Naggaroth, tempted from their damp, warm caves to bear the Druchii to battle.	Cold One	10	false	false	false	0.0	0
mount_dark_pegasus.png	wh2_main_skill_def_sorceress_dark_mount_dark_pegasus	The corrupted Dark Pegasi fly south from the Chaos Wastes to Naggaroth's Iron Mountains to make their nests.	Dark Pegasus	15	false	false	false	0.0	0
mount_dark_steed.png	wh2_main_skill_def_sorceress_dark_mount_dark_steed	True horses no longer, Dark Magic corrupts the finest Elven steeds and turns them into black-flanked killers.	Dark Steed	6	false	false	false	0.0	0
mount_cold_one.png	wh2_main_skill_def_sorceress_fire_mount_cold_one	Dark, feral beasts indigenous to Naggaroth, tempted from their damp, warm caves to bear the Druchii to battle.	Cold One	10	false	false	false	0.0	0
mount_dark_pegasus.png	wh2_main_skill_def_sorceress_fire_mount_dark_pegasus	The corrupted Dark Pegasi fly south from the Chaos Wastes to Naggaroth's Iron Mountains to make their nests.	Dark Pegasus	15	false	false	false	0.0	0
mount_dark_steed.png	wh2_main_skill_def_sorceress_fire_mount_dark_steed	True horses no longer, Dark Magic corrupts the finest Elven steeds and turns them into black-flanked killers.	Dark Steed	6	false	false	false	0.0	0
mount_cold_one.png	wh2_main_skill_def_sorceress_shadow_mount_cold_one	Dark, feral beasts indigenous to Naggaroth, tempted from their damp, warm caves to bear the Druchii to battle.	Cold One	10	false	false	false	0.0	0
mount_dark_pegasus.png	wh2_main_skill_def_sorceress_shadow_mount_dark_pegasus	The corrupted Dark Pegasi fly south from the Chaos Wastes to Naggaroth's Iron Mountains to make their nests.	Dark Pegasus	15	false	false	false	0.0	0
mount_dark_steed.png	wh2_main_skill_def_sorceress_shadow_mount_dark_steed	True horses no longer, Dark Magic corrupts the finest Elven steeds and turns them into black-flanked killers.	Dark Steed	6	false	false	false	0.0	0
wh2_main_character_abilities_dark_venom.png	wh2_main_skill_def_spy_poison_1	 	Dark Venom	5	false	false	false	0.0	0
causes_fear.png	wh2_main_skill_def_spy_poison_2	Even the merest scratch caused by a blade edged with Manbane causes death.	Manbane	5	false	false	false	0.0	0
wh2_main_character_contact_black_lotus.png	wh2_main_skill_def_spy_poison_3	This poison contains a powerful narcotic that drives its victims to delusional insanity.	Black Lotus	5	false	false	false	0.0	0
guerrilla_deploy.png	wh2_main_skill_def_spy_shroud_of_darkness	This one doesn't just move in the shadows, they *are* the shadows…	Shroud of Darkness	0	false	false	false	0.0	0
character_morale.png	wh2_main_skill_def_spy_unbreakable	There are some deals that it would be extremely unwise to renege on…	Bound by Contract	9	false	false	false	0.0	0
wh2_main_lord_passive_strength_through_spite.png	wh2_main_skill_def_strength_through_spite	 	Strength Through Spite	0	false	false	false	0.0	0
wh2_def_volley_of_dark_arrows.png	wh2_main_skill_def_volley_of_dark_arrows	 	Volley of Dark Arrows	0	false	false	false	0.0	0
wh2_main_character_abilities_witchbrew.png	wh2_main_skill_def_witchbrew	 	Witchbrew	7	false	false	false	0.0	0
battle_attack.png	wh2_main_skill_final_battle_army_abilities	 	 	0	false	false	false	0.0	0
wh_main_spell_big_waaagh_brain_bursta.png	wh2_main_skill_grn_magic_big_waaagh_02_brain_bursta_lord	 	Brain Bursta	0	false	false	false	0.0	0
wh_main_spell_big_waaagh_fists_of_gork.png	wh2_main_skill_grn_magic_big_waaagh_03_fists_of_gork_lord	 	Fists of Gork	0	false	false	false	0.0	0
wh_main_spell_big_waaagh_eadbutt.png	wh2_main_skill_grn_magic_big_waaagh_05_eadbutt_lord	 	'Eadbutt	0	false	false	false	0.0	0
wh_main_spell_big_waaagh_ere_we_go.png	wh2_main_skill_grn_magic_big_waaagh_09_ere_we_go_lord	 	Ere We Go!	0	false	false	false	0.0	0
wh_main_spell_big_waaagh_foot_of_gork.png	wh2_main_skill_grn_magic_big_waaagh_10_foot_of_gork_lord	 	Foot of Gork	0	false	false	false	0.0	0
battle_attack.png	wh2_main_skill_grn_magic_big_waaagh_dummy_gaze_of_mork_brain_busta	 	Gaze of Mork [HIDDEN]	0	false	false	false	0.0	0
wh_main_spell_lil_waaagh_vindictive_glare.png	wh2_main_skill_grn_magic_little_waaagh_02_vindictive_glare_lord	 	Vindictive Glare	0	false	false	false	0.0	0
wh_main_spell_lil_waaagh_itchy_nuisance.png	wh2_main_skill_grn_magic_little_waaagh_04_itchy_nuisance_lord	 	Itchy Nuisance	0	false	false	false	0.0	0
wh_main_spell_lil_waaagh_gorkll_fix_it.png	wh2_main_skill_grn_magic_little_waaagh_05_gorkll_fix_it_lord	 	Gork'll Fix It	0	false	false	false	0.0	0
wh_main_spell_lil_waaagh_night_shroud.png	wh2_main_skill_grn_magic_little_waaagh_09_night_shroud_lord	 	Night Shroud	0	false	false	false	0.0	0
wh_main_spell_lil_waaagh_curse_of_da_bad_moon.png	wh2_main_skill_grn_magic_little_waaagh_10_curse_of_da_bad_moon_lord	 	Curse of da Bad Moon	0	false	false	false	0.0	0
battle_attack.png	wh2_main_skill_grn_magic_little_waaagh_dummy_sneaky_stabbin_vindicative_glare	 	Sneaky Stabbin' [HIDDEN]	0	false	false	false	0.0	0
character_general_ability.png	wh2_main_skill_hef_alastar_unique_0	An expert hunter and a veteran White Lion of Chrace; his rite of passage was to hunt and slay Chrace's fiercest creatures.	Lion Guardian	0	false	false	false	0.0	0
character_ward_save.png	wh2_main_skill_hef_alastar_unique_1	Like many other White Lions, this warrior was honoured to serve as the personal bodyguard of the Phoenix King.	Royal Guard	5	false	false	false	0.0	0
character_attack.png	wh2_main_skill_hef_alastar_unique_combat	Strike true, strike hard.	Axe Lord	0	false	false	false	0.0	0
wh_main_character_abilities_heroic_killing_blow.png	wh2_main_skill_hef_alastar_unique_heroic_killing_blow	 	Heroic Killing Blow	0	false	false	false	0.0	0
battle_damage.png	wh2_main_skill_hef_army_buff_avalanche_of_granite	Like a wall of the hardest stone imaginable - such is their ability to withstand attack.	Immovable Force	0	false	false	false	0.0	0
battle_attack.png	wh2_main_skill_hef_army_buff_basic_infantry	Turning an untrained bunch of regular citizens into effective fighting units requires a special kind of talent, and oodles of patience. 	Militia Master	0	false	false	false	0.0	0
battle_speed.png	wh2_main_skill_hef_army_buff_cavalry	Years of experience in mounted combat has started to pay off; this one is always in command of both their force and its steeds.	Cavalry Master	0	false	false	false	0.0	0
battle_charge.png	wh2_main_skill_hef_army_buff_elite_cav	Being present at the very forefront of the assault, on many occasions, prepares one for future engagements of a similar nature.	Vanguard Master	0	false	false	false	0.0	0
battle_attack.png	wh2_main_skill_hef_army_buff_elite_inf	Knowing that it is the rare plan that survives contact with the enemy, yet being prepared for all eventualities, raises this one above mere planners.	Master Strategist	0	false	false	false	0.0	0
battle_ranged_damage.png	wh2_main_skill_hef_army_buff_favourable_winds	When the gale always blows in the direction of your choosing, failure becomes a rare event indeed.	Favourable Winds	0	false	false	false	0.0	0
battle_damage.png	wh2_main_skill_hef_army_buff_flyers	The firmament holds no fear for this one, such is their command of the many airborne beasts of battle.	Sky Master	0	false	false	false	0.0	0
battle_defence.png	wh2_main_skill_hef_army_buff_heart_of_the_flame	The very centre of the fire always burns the hottest.	Heart of the Flame	0	false	false	false	0.0	0
battle_ammo.png	wh2_main_skill_hef_army_buff_missile	Missile combat isn't always about attacking; knowing how to defend also pays dividends.	Bow Master	0	false	false	false	0.0	0
battle_speed.png	wh2_main_skill_hef_army_buff_silver_torrent	Speed, agility and control - all must be mastered if your crushing tide is to break perfectly upon enemy shores.	Silver Torrent	0	false	false	false	0.0	0
campaign_replenishment.png	wh2_main_skill_hef_campaign_elven_healing	The ancient Asur arts teach one how to heal as well as how to harm.	Elven Healing	0	false	false	false	0.0	0
campaign_technology.png	wh2_main_skill_hef_campaign_elven_scholar	Far removed from the petty squabbles of other races, many High Elves are able to devote themselves to learning, magic and the arts.	Elven Scholar	0	false	false	false	0.0	0
campaign_trade.png	wh2_main_skill_hef_campaign_merchant_lord	“Underlying most arguments against the free market is a lack of belief in freedom itself.”	Merchant Lord	0	false	false	false	0.0	0
character_attack.png	wh2_main_skill_hef_combat_graceful_strikes	The sword is the axis of the world and its power is absolute.	Swordplayer	0	false	false	false	0.0	0
character_damage.png	wh2_main_skill_hef_combat_valour_of_ages	Panic and fear are things that happen to others.	Valour of Ages	0	false	false	false	0.0	0
wh2_hef_addaioth.png	wh2_main_skill_hef_dedication_addaioth	Those who follow the Bringer of Wrath and Fire are blessed with direct and forceful solutions to the obstacles in their way.	Dedicated to Addaioth	9	false	false	false	0.0	0
wh2_hef_asuryan.png	wh2_main_skill_hef_dedication_asuryan	Asuryan's adherents believe they are part of the Creator's plan and will never be abandoned.	Dedicated to Asuryan	9	false	false	false	0.0	0
wh2_hef_hoeth.png	wh2_main_skill_hef_dedication_hoeth	The supporters of Hoeth bask in their patron's generosity, for it was he who gifted the Elves with much of their revered knowledge.	Dedicated to Hoeth	9	false	false	false	0.0	0
wh2_hef_hukon.png	wh2_main_skill_hef_dedication_hukon	If you can hold you ground when all around are falling into the cracks, then that's the patronage of Hukon, God of Earthquakes.	Dedicated to Hukon	9	false	false	false	0.0	0
wh2_hef_isha.png	wh2_main_skill_hef_dedication_isha	The Goddess of Fertility blesses farmers and mothers, but also those votaries who are caught abroad in dangerous lands.	Dedicated to Isha	9	false	false	false	0.0	0
wh2_hef_kurnous.png	wh2_main_skill_hef_dedication_kurnous	Isha's husband is the father of all Elves; his blessings are given to those who hunt for food, but woe betide those who kill for sport.	Dedicated to Kurnous	9	false	false	false	0.0	0
wh2_hef_mathlann.png	wh2_main_skill_hef_dedication_mathlann	As the Lord of the Sea, Mathlann is patron to sailors and explorers; he is prayed to by Elves about to embark on a voyage or seeking new lands.	Dedicated to Mathlann	9	false	false	false	0.0	0
wh2_hef_vaul.png	wh2_main_skill_hef_dedication_vaul	The God of Smiths knows the Elves will need fire and fury to survive; his blessings steel them for the darker days ahead.	Dedicated to Vaul	9	false	false	false	0.0	0
wh2_hef_darken_the_skies.png	wh2_main_skill_hef_def_darken_the_skies	 	Darken the Skies	0	false	false	false	0.0	0
wh2_hef_darken_the_skies.png	wh2_main_skill_hef_def_fire_at_will	 	Loose!	0	false	false	false	0.0	0
wh2_hef_volley_of_arrows.png	wh2_main_skill_hef_def_volley_of_arrows	 	Volley of High Arrows	0	false	false	false	0.0	0
character_magic.png	wh2_main_skill_hef_generic_lileaths_blessing	Those facing a great challenge, a difficult decision, or simply in need of luck, may call upon the Goddess of Dreams and Fortune.	Lileath's Blessing	3	false	false	false	0.0	0
character_speed.png	wh2_main_skill_hef_generic_speed_of_asuryan	The High Elves possess a natural skill that far outstrips the prowess of ordinary mortals.	Speed of Asuryan	3	false	false	false	0.0	0
character_ward_save.png	wh2_main_skill_hef_generic_warding_of_hoeth	Knowledge can be used as a shield against magical attack.	Ward of Hoeth	7	false	false	false	0.0	0
character_ward_save.png	wh2_main_skill_hef_generic_warding_of_loec	The Trickster God knows all manner of ploys and ruses that can be used to counter missile attacks.	Ward of Loec	7	false	false	false	0.0	0
character_ward_save.png	wh2_main_skill_hef_loremaster_unique_0	Those who seek greater understanding of the world may turn to Hoeth for knowledge and guidance.	Student of Hoeth	0	false	false	false	0.0	0
mount_elven_steed.png	wh2_main_skill_hef_mage_high_mount_elven_steed	The best of all horse breeds found anywhere in the world, Elven steeds are noble, intelligent, graceful, and swift.	Elven Steed	6	false	false	false	0.0	0
mount_ithilmar_chariot.png	wh2_main_skill_hef_mage_high_mount_ithilmar_chariot	Excellent Elven chariots, barded with priceless Ithilmar for extra protection on the battlefield but at no cost in speed or agility.	Ithilmar Chariot	13	false	false	false	0.0	0
mount_elven_steed.png	wh2_main_skill_hef_mage_life_mount_elven_steed	The best of all horse breeds found anywhere in the world, Elven steeds are noble, intelligent, graceful, and swift.	Elven Steed	6	false	false	false	0.0	0
mount_ithilmar_chariot.png	wh2_main_skill_hef_mage_life_mount_ithilmar_chariot	Excellent Elven chariots, barded with priceless Ithilmar for extra protection on the battlefield but at no cost in speed or agility.	Ithilmar Chariot	13	false	false	false	0.0	0
mount_elven_steed.png	wh2_main_skill_hef_mage_light_mount_elven_steed	The best of all horse breeds found anywhere in the world, Elven steeds are noble, intelligent, graceful, and swift.	Elven Steed	6	false	false	false	0.0	0
mount_ithilmar_chariot.png	wh2_main_skill_hef_mage_light_mount_ithilmar_chariot	Excellent Elven chariots, barded with priceless Ithilmar for extra protection on the battlefield but at no cost in speed or agility.	Ithilmar Chariot	13	false	false	false	0.0	0
mount_barded_ithilmar_steed.png	wh2_main_skill_hef_noble_barded_ithilmar_steed	An extremely light yet resilient material, Ithilmar gives the same protection as heavy steel, but without slowing down its wearer.	Barded Ithilmar Steed	6	false	false	false	0.0	0
mount_great_eagle.png	wh2_main_skill_hef_noble_great_eagle	Ulthuan's Great Eagles are the firm allies of the Elves, fighting their causes since the coming of Chaos.	Great Eagle	11	false	false	false	0.0	0
mount_ithilmar_chariot.png	wh2_main_skill_hef_noble_ithilmar_chariot	Excellent Elven chariots, barded with priceless Ithilmar for extra protection on the battlefield but at no cost in speed or agility.	Ithilmar Chariot	11	false	false	false	0.0	0
character_diplomacy.png	wh2_main_skill_hef_noble_unique_1	This one is well-versed in the various court intrigues of the Asur, which is something of an advantage in matters of diplomacy.	Knowledge of High Elf Affairs	9	false	false	false	0.0	0
character_diplomacy.png	wh2_main_skill_hef_noble_unique_2	"The Realms of Man must not fall. Our fate is intertwined with theirs, and if they fall, so too do we."	Knowledge of Man's Affairs	9	false	false	false	0.0	0
character_diplomacy.png	wh2_main_skill_hef_noble_unique_3	Of all the 'younger races', the ultra-secretive Lizardmen respect the Asur the most - enough to grant access to certain high-caste individuals.	Knowledge of Lizardmen Affairs	9	false	false	false	0.0	0
character_attack.png	wh2_main_skill_hef_noble_unique_combat	If you can swing, slash, stab, gouge, or shoot it, this warrior has mastered every aspect of its use.	Weapon Master	0	false	false	false	0.0	0
mount_great_eagle.png	wh2_main_skill_hef_prince_alastar_mount_great_eagle	Ulthuan's Great Eagles are the firm allies of the Elves, fighting their causes since the coming of Chaos.	Great Eagle	11	false	false	false	0.0	0
mount_star_dragon.png	wh2_main_skill_hef_prince_alastar_mount_star_dragon	The eldest, most powerful Dragons can destroy entire units with a molten blast of their white-hot breath.	Star Dragon	19	false	false	false	0.0	0
mount_sun_dragon.png	wh2_main_skill_hef_prince_alastar_mount_sun_dragon	The youngest Dragons have a warm hue to their scales and a fiery temper, with scorching breath to match.	Sun Dragon	15	false	false	false	0.0	0
mount_barded_ithilmar_steed.png	wh2_main_skill_hef_prince_mount_barded_ithilmar_steed	An extremely light yet resilient material, Ithilmar gives the same protection as heavy steel, but without slowing down its wearer.	Barded Ithilmar Steed	6	false	false	false	0.0	0
mount_great_eagle.png	wh2_main_skill_hef_prince_mount_great_eagle	Ulthuan's Great Eagles are the firm allies of the Elves, fighting their causes since the coming of Chaos.	Great Eagle	11	false	false	false	0.0	0
mount_star_dragon.png	wh2_main_skill_hef_prince_mount_star_dragon	The eldest, most powerful Dragons can destroy entire units with a molten blast of their white-hot breath.	Star Dragon	19	false	false	false	0.0	0
mount_sun_dragon.png	wh2_main_skill_hef_prince_mount_sun_dragon	The youngest Dragons have a warm hue to their scales and a fiery temper, with scorching breath to match.	Sun Dragon	15	false	false	false	0.0	0
mount_elven_steed.png	wh2_main_skill_hef_princess_mount_elven_steed	The best of all horse breeds found anywhere in the world, Elven steeds are noble, intelligent, graceful, and swift.	Elven Steed	3	false	false	false	0.0	0
mount_great_eagle.png	wh2_main_skill_hef_princess_mount_great_eagle	Ulthuan's Great Eagles are the firm allies of the Elves, fighting their causes since the coming of Chaos.	Great Eagle	11	false	false	false	0.0	0
mount_moon_dragon.png	wh2_main_skill_hef_princess_mount_moon_dragon	Those who ride atop the mighty Moon Drakes are steeled in the knowledge of their mount’s enlightened, Daemon-slaying strength.	Moon Dragon	15	false	false	false	0.0	0
mount_star_dragon.png	wh2_main_skill_hef_princess_mount_star_dragon	The eldest, most powerful Dragons can destroy entire units with a molten blast of their white-hot breath.	Star Dragon	19	false	false	false	0.0	0
character_range.png	wh2_main_skill_hef_seeking_arrows	These enchanted arrows have been carefully crafted from the pale-wooded trees that grow near the Grove of Avelorn.	Seeking Arrows	0	false	false	false	0.0	0
wh2_main_lord_abilities_potion_of_charoi.png	wh2_main_skill_hef_teclis_charoi	 	Potion of Charoi	7	false	false	false	0.0	0
wh2_main_spell_high_magic_fiery_convocation.png	wh2_main_skill_hef_teclis_flames_of_the_phoenix	The caster utters words of power and a phoenix of pure fire manifests to swoop upon the enemy, bathing them in cleansing flame.	Flames of the Phoenix	0	false	false	false	0.0	0
wh2_main_lord_passive_glamour_of_hoeth.png	wh2_main_skill_hef_teclis_glamour_of_hoeth	 	Glamour of Hoeth	0	false	false	false	0.0	0
mount_barded_ithilmar_steed.png	wh2_main_skill_hef_teclis_mount_barded_ithilmar_steed	An extremely light yet resilient material, Ithilmar gives the same protection as heavy steel, but without slowing down its wearer.	Barded Ithilmar Steed	10	false	false	false	0.0	0
item_armour.png	wh2_main_skill_hef_teclis_quest_1	 	War Crown of Saphery	5	false	false	false	0.0	0
item_weapon.png	wh2_main_skill_hef_teclis_quest_2	This blade is charged with crackling energy that rends apart those it strikes.	Sword of Teclis	9	false	false	false	0.0	0
character_magic.png	wh2_main_skill_hef_teclis_sublime_focus	The utmost concentration, the greatest attention to detail, are required if the world is to be saved from the destructive madness of the Ruinous Ones.	Sublime Focus	6	false	false	false	0.0	0
battle_defence.png	wh2_main_skill_hef_tyrion_army_buff_3	Personal glory and regimental achievement must be set aside in times of great peril.	Combined Elites	0	false	false	false	0.0	0
wh2_main_lord_abilities_feint_and_reposte.png	wh2_main_skill_hef_tyrion_feint_and_riposte	 	Feint & Riposte	0	false	false	false	0.0	0
mount_barded_ithilmar_steed.png	wh2_main_skill_hef_tyrion_mount_malhandhir	The finest Ellyrion steed, atop which Tyrion has single-handedly put verminous hordes to flight.	Malhandir	6	false	false	false	0.0	0
item_armour.png	wh2_main_skill_hef_tyrion_quest_1	 	Dragon Armour of Aenarion	5	false	false	false	0.0	0
item_weapon.png	wh2_main_skill_hef_tyrion_quest_2	This ancient sword, forged to slay Daemons in the earliest days of Aenarion's rule, burns with the captured fire of the sun.	Sunfang	9	false	false	false	0.0	0
wh_main_lord_abilities_hold_the_line.png	wh2_main_skill_hef_tyrion_unique_0	 	Majesty of Ulthuan	11	false	false	false	0.0	0
character_diplomacy.png	wh2_main_skill_hef_tyrion_unique_1_1	Ulthuan can and will be whole again; believe and it shall be true.	Unifier	0	false	false	false	0.0	0
character_military_spending.png	wh2_main_skill_hef_tyrion_unique_1_2	In those rare, fleeting times of peace, you must prepare for war.	Sense of Urgency	0	false	false	false	0.0	0
character_military_spending.png	wh2_main_skill_hef_tyrion_unique_1_3	When your goals are worthy, decent, and entirely free of self-interest, those of a similar nature flock to your banner.	Righteous Cause	0	false	false	false	0.0	0
wh2_hef_heir_of_aenarion.png	wh2_main_skill_hef_tyrion_unique_2	Eventually, the curse of Aenarion will reveal itself in those of his line; it is inevitable - it is in their very blood.	Bloodline of Aenarion	11	false	false	false	0.0	0
wh2_hef_wrath_of_khaine.png	wh2_main_skill_hef_tyrion_unique_3_1	From time to time, even the virtuous are liable to be consumed by the violent passion of the Bloody-handed God.	Wrath of Khaine	0	false	false	false	0.0	0
wh2_hef_aspect_of_the_banshee.png	wh2_main_skill_hef_tyrion_unique_3_2	As the curse emerges, facets of the Bloody-handed God reveal themselves.	Aspect of the Banshee	0	false	false	false	0.0	0
wh2_hef_godly_preserverence.png	wh2_main_skill_hef_tyrion_unique_3_3	We, the Asur – the sons of Aenarion and Ulthuan – shall never fall.	Godly Perseverance	0	false	false	false	0.0	0
trait_personality.png	wh2_main_skill_innate_all_aggressive	If you're gonna die, you may as well die with your boots on.	Aggressive	0	true	false	false	1.0	0
trait_personality.png	wh2_main_skill_innate_all_confident	Self-belief is a fine thing when not misplaced.	Confident	0	true	false	false	1.0	0
trait_personality.png	wh2_main_skill_innate_all_cunning	Deceit is a perfectly acceptable means of attack.	Cunning	0	true	false	false	1.0	0
trait_personality.png	wh2_main_skill_innate_all_determined	Having a modicum of resolve is useful in a world that continually tests it.	Determined	0	true	false	false	1.0	0
trait_personality.png	wh2_main_skill_innate_all_disciplined	Always in control, this one leaves no stone unturned and nothing to chance.	Disciplined	0	true	false	false	1.0	0
