effects_tables	3
effect	icon	priority	icon_negative	category	is_positive_value_good
wh2_main_effect_magic_big_waaagh_reduce_wom_cost_foot_of_gork	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_big_waaagh_reduce_wom_cost_foot_of_gork_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_big_waaagh_reduce_wom_cost_gaze_of_mork	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_big_waaagh_reduce_wom_cost_gaze_of_mork_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_dark_cooldown_bladewind	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_dark_cooldown_chillwind	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_dark_cooldown_doombolt	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_dark_cooldown_power_of_darkness	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_dark_cooldown_soul_stealer	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_dark_cooldown_word_of_pain	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_dark_enable_bladewind	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_dark_enable_bladewind_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_dark_enable_chillwind	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_dark_enable_chillwind_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_dark_enable_doombolt	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_dark_enable_doombolt_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_dark_enable_power_of_darkness	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_dark_enable_power_of_darkness_hidden	spell_ability.png	0	spell_ability.png	battle	true
wh2_main_effect_magic_dark_enable_soul_stealer	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_dark_enable_word_of_pain	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_dark_enable_word_of_pain_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_dark_miscast_reduction_bladewind_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_dark_miscast_reduction_chillwind_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_dark_miscast_reduction_doombolt_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_dark_miscast_reduction_word_of_pain_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_dark_reduce_wom_cost_bladewind	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_dark_reduce_wom_cost_bladewind_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_dark_reduce_wom_cost_chillwind	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_dark_reduce_wom_cost_chillwind_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_dark_reduce_wom_cost_doombolt	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_dark_reduce_wom_cost_doombolt_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_dark_reduce_wom_cost_power_of_darkness	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_dark_reduce_wom_cost_soulstealer	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_dark_reduce_wom_cost_word_of_pain	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_dark_reduce_wom_cost_word_of_pain_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_death_enable_aspect_of_the_dreadknight_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_death_enable_doom_and_darkness_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_death_enable_soulblight_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_death_enable_spirit_leech_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_death_enable_the_purple_sun_of_xereus_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_death_miscast_reduction_aspect_of_the_dreadknight_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_death_miscast_reduction_doom_and_darkness_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_death_miscast_reduction_soulblight_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_death_miscast_reduction_spirit_leech_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_death_miscast_reduction_the_purple_sun_of_xereus_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_death_reduce_wom_cost_aspect_of_the_dreadknight	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_death_reduce_wom_cost_aspect_of_the_dreadknight_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_death_reduce_wom_cost_doom_and_darkness	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_death_reduce_wom_cost_doom_and_darkness_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_death_reduce_wom_cost_soulblight	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_death_reduce_wom_cost_soulblight_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_death_reduce_wom_cost_spirit_leech	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_death_reduce_wom_cost_spirit_leech_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_death_reduce_wom_cost_the_fate_of_bjuna	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_death_reduce_wom_cost_the_purple_sun_of_xereus	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_death_reduce_wom_cost_the_purple_sun_of_xereus_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_fire_enable_fireball_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_fire_enable_flame_storm_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_fire_enable_flaming_sword_of_rhuin_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_fire_enable_piercing_bolts_of_burning_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_fire_enable_the_burning_head_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_fire_miscast_reduction_fireball_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_fire_miscast_reduction_flame_storm_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_fire_miscast_reduction_flaming_sword_of_rhuin_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_fire_miscast_reduction_piercing_bolts_of_burning_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_fire_miscast_reduction_the_burning_head_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_fire_reduce_wom_cost_cascading_fire_cloak	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_fire_reduce_wom_cost_fireball	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_fire_reduce_wom_cost_fireball_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_fire_reduce_wom_cost_flame_storm	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_fire_reduce_wom_cost_flame_storm_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_fire_reduce_wom_cost_flaming_sword_of_rhuin	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_fire_reduce_wom_cost_flaming_sword_of_rhuin_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_fire_reduce_wom_cost_piercing_bolts_of_burning	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_fire_reduce_wom_cost_piercing_bolts_of_burning_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_fire_reduce_wom_cost_the_burning_head	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_fire_reduce_wom_cost_the_burning_head_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_enable_comet_of_casandora_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_heavens_enable_curse_of_the_midnight_wind_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_heavens_enable_harmonic_convergence_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_heavens_enable_urannons_thunderbolt_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_heavens_enable_wind_blast_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_heavens_miscast_reduction_comet_of_casandora_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_miscast_reduction_curse_of_the_midnight_wind_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_miscast_reduction_harmonic_convergence_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_miscast_reduction_urannons_thunderbolt_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_miscast_reduction_wind_blast_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_reduce_wom_cost_chain_lightning	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_reduce_wom_cost_comet_of_casandora	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_reduce_wom_cost_comet_of_casandora_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_reduce_wom_cost_curse_of_the_midnight_wind	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_reduce_wom_cost_curse_of_the_midnight_wind_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_reduce_wom_cost_harmonic_convergence	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_reduce_wom_cost_harmonic_convergence_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_reduce_wom_cost_urannons_thunderbolt	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_reduce_wom_cost_urannons_thunderbolt_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_reduce_wom_cost_wind_blast	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_heavens_reduce_wom_cost_wind_blast_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_high_cooldown_apotheosis	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_high_cooldown_arcane_unforging	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_high_cooldown_fiery_convocation	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_high_cooldown_hand_of_glory	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_high_cooldown_soul_quench	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_high_cooldown_tempest	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_high_enable_apotheosis	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_high_enable_apotheosis_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_high_enable_arcane_unforging	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_high_enable_arcane_unforging_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_high_enable_fiery_convocation	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_high_enable_fiery_convocation_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_high_enable_hand_of_glory	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_high_enable_hand_of_glory_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_high_enable_soul_quench	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_high_enable_soul_quench_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_high_enable_tempest	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_high_enable_tempest_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_high_miscast_reduction_apotheosis_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_high_miscast_reduction_arcane_unforging_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_high_miscast_reduction_fiery_convocation_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_high_miscast_reduction_hand_of_glory_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_high_miscast_reduction_soul_quench_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_high_miscast_reduction_tempest_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_apotheosis	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_apotheosis_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_arcane_unforging	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_arcane_unforging_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_fiery_convocation	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_fiery_convocation_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_hand_of_glory	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_hand_of_glory_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_soul_quench	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_soul_quench_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_tempest	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_high_reduce_wom_cost_tempest_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_life_enable_dwellers_below_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_life_enable_earth_blood_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_life_enable_flesh_to_stone_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_life_enable_regrowth_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_life_enable_shield_of_thorns_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_life_miscast_reduction_dwellers_below_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_life_miscast_reduction_earth_blood_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_life_miscast_reduction_flesh_to_stone_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_life_miscast_reduction_regrowth_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_life_miscast_reduction_shield_of_thorns_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_life_reduce_wom_awakening_of_the_wood	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_life_reduce_wom_dwellers_below	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_life_reduce_wom_dwellers_below_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_life_reduce_wom_earth_blood	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_life_reduce_wom_earth_blood_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_life_reduce_wom_flesh_to_stone	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_life_reduce_wom_flesh_to_stone_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_life_reduce_wom_regrowth	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_life_reduce_wom_regrowth_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_life_reduce_wom_shield_of_thorns	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_life_reduce_wom_shield_of_thorns_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_light_enable_banishment_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_light_enable_bironas_timewarp_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_light_enable_light_of_battle_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_light_enable_net_of_amyntok_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_light_enable_phas_protection_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_light_enable_shems_burning_gaze_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_light_miscast_reduction_banishment_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_light_miscast_reduction_bironas_timewarp_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_light_miscast_reduction_light_of_battle_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_light_miscast_reduction_net_of_amyntok_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_light_miscast_reduction_phas_protection_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_light_miscast_reduction_shems_burning_gaze_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_banishment	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_banishment_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_bironas_timewarp	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_bironas_timewarp_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_light_of_battle	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_light_of_battle_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_net_of_amyntok	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_net_of_amyntok_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_phas_protection	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_phas_protection_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_shems_burning_gaze	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_light_reduce_wom_cost_shems_burning_gaze_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_enable_curse_of_da_bad_moon_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_lil_waaagh_enable_night_shroud_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_lil_waaagh_enable_vindictive_glare_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_lil_waaagh_miscast_reduction_curse_of_da_bad_moon_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_miscast_reduction_night_shroud_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_miscast_reduction_vindictive_glare_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_reduce_wom_cost_curse_of_da_bad_moon	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_reduce_wom_cost_curse_of_da_bad_moon_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_reduce_wom_cost_gorkll_fix_it	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_reduce_wom_cost_itchy_nuisance	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_reduce_wom_cost_night_shroud	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_reduce_wom_cost_night_shroud_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_reduce_wom_cost_sneaky_stabbin	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_reduce_wom_cost_vindictive_glare	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_lil_waaagh_reduce_wom_cost_vindictive_glare_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_metal_enable_final_transmutation_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_metal_enable_gehennas_golden_hounds_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_metal_enable_glittering_robe_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_metal_enable_plague_of_rust_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_metal_enable_searing_doom_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_metal_enable_transmutation_of_lead_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_metal_miscast_reduction_final_transmutation_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_metal_miscast_reduction_gehennas_golden_hounds_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_metal_miscast_reduction_glittering_robe_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_metal_miscast_reduction_plague_of_rust_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_metal_miscast_reduction_searing_doom_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_metal_miscast_reduction_transmutation_of_lead_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_final_transmutation	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_final_transmutation_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_gehennas_golden_hounds	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_gehennas_golden_hounds_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_glittering_robe	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_glittering_robe_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_plague_of_rust	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_plague_of_rust_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_searing_doom	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_searing_doom_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_transmutation_of_lead	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_metal_reduce_wom_cost_transmutation_of_lead_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_mod_amount_of_uses_power_of_darkness	spell_ability.png	705	spell_ability.png	battle	true
wh2_main_effect_magic_mod_amount_of_uses_raise_dead	spell_ability.png	705	spell_ability.png	battle	true
wh2_main_effect_magic_mod_amount_of_uses_raise_dead_helman	spell_ability.png	705	spell_ability.png	battle	true
wh2_main_effect_magic_plague_cooldown_bless_with_filth	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_plague_cooldown_dreaded_thirteenth	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_plague_cooldown_pestilent_birth	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_plague_cooldown_pestilent_breath	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_plague_cooldown_plague	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_plague_cooldown_vermintide	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_plague_cooldown_wither	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_main_effect_magic_plague_enable_bless_with_filth	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_plague_enable_bless_with_filth_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_plague_enable_dreaded_thirteenth	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_plague_enable_pestilent_birth	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_plague_enable_pestilent_breath	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_plague_enable_pestilent_breath_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_plague_enable_plague	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_plague_enable_plague_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_plague_enable_vermintide	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_plague_enable_wither	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_effect_magic_plague_enable_wither_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_effect_magic_plague_miscast_reduction_bless_with_filth_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_plague_miscast_reduction_pestilent_breath_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_plague_miscast_reduction_plague_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_plague_miscast_reduction_wither_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_main_effect_magic_plague_reduce_wom_cost_bless_with_filth	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_plague_reduce_wom_cost_bless_with_filth_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_main_effect_magic_plague_reduce_wom_cost_dreaded_thirteenth	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_plague_reduce_wom_cost_pestilent_birth	spell_ability.png	67	spell_ability.png	battle	false
wh2_main_effect_magic_plague_reduce_wom_cost_pestilent_breath	spell_ability.png	67	spell_ability.png	battle	false
