effects_tables	3
effect	icon	priority	icon_negative	category	is_positive_value_good
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_cooldown_wind_blast	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_enable_wind_blast_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_miscast_reduction_wind_blast_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_reduce_wom_cost_wind_blast	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_reduce_wom_cost_wind_blast_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_cooldown_wind_blast	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_enable_curse_of_the_midnight_wind	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_enable_curse_of_the_midnight_wind_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_cooldown_curse_of_the_midnight_wind	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_enable_curse_of_the_midnight_wind_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_miscast_reduction_curse_of_the_midnight_wind_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_reduce_wom_cost_curse_of_the_midnight_wind	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_reduce_wom_cost_curse_of_the_midnight_wind_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_cooldown_curse_of_the_midnight_wind	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_enable_urannons_thunderbolt	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_enable_urannons_thunderbolt_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_cooldown_urannons_thunderbolt	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_enable_urannons_thunderbolt_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_miscast_reduction_urannons_thunderbolt_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_reduce_wom_cost_urannons_thunderbolt	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_reduce_wom_cost_urannons_thunderbolt_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_cooldown_urannons_thunderbolt	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_enable_comet_of_casandora	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_enable_comet_of_casandora_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_cooldown_comet_of_casandora	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_enable_comet_of_casandora_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_miscast_reduction_comet_of_casandora_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_reduce_wom_cost_comet_of_casandora	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_reduce_wom_cost_comet_of_casandora_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_cooldown_comet_of_casandora	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_enable_chain_lightning	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_heavens_reduce_wom_cost_chain_lightning	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_cooldown_chain_lightning	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_heavens_enable_chain_lightning	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_ability_enable_life_bloom	general_ability.png	600	general_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_awakening_of_the_wood	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_enable_awakening_of_the_wood	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_reduce_wom_awakening_of_the_wood	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_awakening_of_the_wood	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_enable_awakening_of_the_wood	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_enable_earth_blood	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_enable_earth_blood_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_earth_blood	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_enable_earth_blood_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_miscast_reduction_earth_blood_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_reduce_wom_earth_blood	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_reduce_wom_earth_blood_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_earth_blood	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_enable_shield_of_thorns	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_enable_shield_of_thorns_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_shield_of_thorns	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_enable_shield_of_thorns_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_miscast_reduction_shield_of_thorns_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_reduce_wom_shield_of_thorns	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_reduce_wom_shield_of_thorns_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_shield_of_thorns	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_enable_flesh_to_stone	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_enable_flesh_to_stone_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_flesh_to_stone	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_enable_flesh_to_stone_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_miscast_reduction_flesh_to_stone_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_reduce_wom_flesh_to_stone	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_reduce_wom_flesh_to_stone_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_flesh_to_stone	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_enable_regrowth	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_enable_regrowth_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_regrowth	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_enable_regrowth_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_miscast_reduction_regrowth_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_reduce_wom_regrowth	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_reduce_wom_regrowth_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_regrowth	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_enable_the_dwellers_below	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_enable_dwellers_below_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_the_dwellers_below	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_enable_dwellers_below_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_miscast_reduction_dwellers_below_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_reduce_wom_dwellers_below	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_life_reduce_wom_dwellers_below_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_dlc05_effect_magic_life_cooldown_the_dwellers_below	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_ability_enable_exorcism	general_ability.png	600	general_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_enable_shems_burning_gaze_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_cooldown_shems_burning_gaze	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_enable_shems_burning_gaze_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_miscast_reduction_shems_burning_gaze_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_reduce_wom_cost_shems_burning_gaze	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_reduce_wom_cost_shems_burning_gaze_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_cooldown_shems_burning_gaze	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_enable_phas_protection	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_enable_phas_protection_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_cooldown_phas_protection	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_enable_phas_protection_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_miscast_reduction_phas_protection_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_reduce_wom_cost_phas_protection	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_reduce_wom_cost_phas_protection_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_cooldown_phas_protection	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_enable_light_of_battle	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_enable_light_of_battle_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_cooldown_light_of_battle	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_enable_light_of_battle_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_miscast_reduction_light_of_battle_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_reduce_wom_cost_light_of_battle	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_reduce_wom_cost_light_of_battle_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_cooldown_light_of_battle	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_enable_net_of_amyntok	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_enable_net_of_amyntok_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_cooldown_net_of_amyntok	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_enable_net_of_amyntok_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_miscast_reduction_net_of_amyntok_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_reduce_wom_cost_net_of_amyntok	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_reduce_wom_cost_net_of_amyntok_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_cooldown_net_of_amyntok	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_enable_banishment	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_enable_banishment_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_cooldown_banishment	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_enable_banishment_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_miscast_reduction_banishment_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_reduce_wom_cost_banishment	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_reduce_wom_cost_banishment_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_cooldown_banishment	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_magic_light_enable_bironas_timewarp	spell_ability.png	3	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh2_main_effect_magic_light_enable_bironas_timewarp_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_lzd_lord_mazdamundi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
